Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.452014667765995,0.157541041982104,b1478,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b2930,b4232,b3697,b3925,b2297,b2458,b2407,b3236,b2690,b1982,b3616,b3589,b2210,b0675,b0261,b0822,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,
30,0.613140327310286,0.109470312880134,b1241,b0351,b4384,b3708,b0871,b2297,b2458,b2779,b2925,b2097,b3617,b0030,b2407,b2690,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b3945,b4381,b0114,b2366,b0529,b2492,b0904,b1533,b1813,,,,,,,,,,,,,,,,,,
30,0.637987748025251,0.0337940147092557,b2836,b3399,b4384,b2744,b3708,b3008,b0871,b2925,b2097,b0030,b2883,b1779,b2690,b1982,b2797,b3117,b1814,b4471,b1623,b0261,b0411,b3945,b4381,b0114,b2366,b2492,b0904,b2954,b1533,b3927,,,,,,,,,,,,,,,,,,
31,0.642450528313599,0.0394120913353472,b3399,b2502,b4384,b2744,b3708,b3008,b0871,b2925,b2097,b1779,b2690,b2797,b3117,b1814,b4471,b2440,b3665,b0675,b2361,b3945,b4381,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3927,,,,,,,,,,,,,,,,,
31,0.777402623120914,0.018552914177808,b4382,b4384,b3708,b3008,b0871,b2925,b2097,b0030,b2407,b2797,b3117,b1814,b4471,b3946,b0825,b2440,b3665,b2406,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,
32,0.434572535193941,0.144619269412645,b1241,b0351,b4069,b3708,b4152,b3115,b1849,b2296,b1238,b1612,b1611,b4122,b2797,b3117,b1814,b4471,b3616,b3589,b4138,b4123,b0621,b4381,b2406,b2868,b0114,b2366,b2492,b0904,b1533,b1518,b1206,b2285,,,,,,,,,,,,,,,,
32,0.610258399014491,0.0402881152593775,b3831,b1278,b3614,b0910,b3752,b2930,b4232,b3697,b3925,b4152,b3115,b1849,b2296,b2781,b1612,b1611,b4122,b0907,b1779,b1759,b3946,b0825,b4015,b0411,b4138,b4123,b0621,b4381,b2197,b3821,b3918,b1206,,,,,,,,,,,,,,,,
32,0.56351803529503,0.0372024041375413,b0474,b2518,b1241,b0351,b3831,b0910,b3752,b4152,b0871,b2297,b2458,b2925,b2097,b1612,b1611,b4122,b1779,b3616,b3589,b3946,b0825,b4138,b4123,b0621,b4381,b2406,b0114,b0529,b2492,b0904,b3821,b1206,,,,,,,,,,,,,,,,
32,0.64116978661225,0.0368882076097738,b3399,b2744,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b0160,b1238,b1779,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b2440,b0675,b2361,b4381,b0511,b0114,b2366,b2492,b0904,b1533,b3927,b0516,b1511,,,,,,,,,,,,,,,,
32,0.461819233042081,0.0304791341951965,b2242,b3553,b3831,b3614,b0910,b3752,b2781,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1779,b1759,b2210,b1033,b1415,b4138,b4123,b0621,b4381,b2406,b0452,b3028,b3918,b1912,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,,
33,0.554653803611479,0.0366060278646256,b4467,b2242,b0474,b2518,b2744,b1278,b2781,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1759,b2210,b4374,b4161,b0675,b2361,b2291,b1415,b4138,b4123,b0621,b0452,b2197,b3028,b3918,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,
33,0.363972747020045,0.0223284541366965,b3399,b0474,b2518,b2744,b3708,b3008,b0871,b2779,b2925,b2097,b1612,b1611,b4122,b2690,b2797,b3117,b1814,b4471,b0675,b2361,b0822,b2913,b4381,b2868,b1727,b0114,b1539,b2492,b0904,b1533,b3927,b3821,b2285,,,,,,,,,,,,,,,
36,0.41067219002357,0.122247920441605,b2242,b3553,b3399,b4382,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b1004,b3713,b1109,b0046,b3236,b1612,b1611,b2883,b4122,b1033,b1415,b4138,b4123,b0621,b4381,b2406,b0114,b0529,b2492,b0904,b3028,b1517,b1206,b2285,,,,,,,,,,,,
36,0.490901876625863,0.0339759570496126,b2836,b3831,b3708,b3008,b0871,b0030,b2407,b2883,b1779,b2797,b3117,b1814,b4471,b0595,b0261,b4381,b2406,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b0494,b4141,b1798,b3662,b2285,,,,,,,,,,,,
37,0.751137673040734,0.0577884430363362,b3399,b4384,b2744,b3708,b3008,b0871,b0160,b0583,b2797,b3117,b1814,b4471,b3449,b3665,b4374,b0675,b2361,b2291,b3709,b3161,b0112,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b0494,b1511,b4141,b1798,,,,,,,,,,,
39,0.605832839366861,0.0592844715331279,b0238,b0125,b4069,b2744,b3708,b0871,b2297,b2458,b2925,b2097,b1612,b1611,b2883,b4122,b0477,b2797,b3117,b1814,b4471,b3449,b3946,b0825,b4374,b2361,b2291,b2868,b4064,b4464,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b3927,b0494,b3662,b1813,,,,,,,,,
48,0.439391310270544,0.0290077904472943,b3399,b0474,b2518,b4069,b2502,b2744,b3708,b3008,b0910,b4152,b3115,b1849,b2296,b2926,b1612,b1611,b4122,b3962,b2797,b3117,b1814,b4471,b4267,b4374,b0675,b2361,b2291,b1701,b1805,b2799,b3945,b4138,b4123,b0621,b0114,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b0508,b0594,b3447,b4266,b1517,b1206
